student_id,subject,marks,cgpa
3968,Science,68,3.21
3968,History,58,3.21
3969,Math,79,2.21
3969,English,75,2.21
3969,Science,59,2.21
3969,History,93,2.21
3970,Math,62,2.64
3970,English,80,2.64
3970,Science,93,2.64
3970,History,54,2.64
3971,Math,89,2.89
3971,English,54,2.89
3971,Science,72,2.89
3971,History,94,2.89
3972,Math,70,2.15
3972,English,50,2.15
3972,Science,59,2.15
3972,History,86,2.15
3973,Math,56,3.5
3973,English,50,3.5
3973,Science,97,3.5
3973,History,92,3.5
3974,Math,59,2.96
3974,English,81,2.96
3974,Science,51,2.96
3974,History,50,2.96
3975,Math,76,3.79
3975,English,80,3.79
3975,Science,68,3.79
3975,History,74,3.79
3976,Math,91,3.22
3976,English,82,3.22
3976,Science,61,3.22
3976,History,72,3.22
3977,Math,84,2.52
3977,English,79,2.52
3977,Science,73,2.52
3977,History,59,2.52
3978,Math,99,3.47
3978,English,88,3.47
3978,Science,77,3.47
3978,History,96,3.47
3979,Math,73,3.37
3979,English,74,3.37
3979,Science,100,3.37
3979,History,96,3.37
3980,Math,88,2.65
3980,English,66,2.65
3980,Science,87,2.65
3980,History,52,2.65
3981,Math,60,2.8
3981,English,56,2.8
3981,Science,97,2.8
3981,History,90,2.8
3982,Math,59,2.45
3982,English,61,2.45
3982,Science,72,2.45
3982,History,95,2.45
3983,Math,88,2.61
3983,English,70,2.61
3983,Science,94,2.61
3983,History,73,2.61
3984,Math,61,3.82
3984,English,98,3.82
3984,Science,65,3.82
3984,History,68,3.82
3985,Math,89,3.02
3985,English,77,3.02
3985,Science,96,3.02
3985,History,50,3.02
3986,Math,64,3.05
3986,English,98,3.05
3986,Science,74,3.05
3986,History,74,3.05
3987,Math,76,3.54
3987,English,64,3.54
3987,Science,82,3.54
3987,History,56,3.54
3988,Math,89,2.98
3988,English,67,2.98
3988,Science,71,2.98
3988,History,80,2.98
3989,Math,56,2.26
3989,English,97,2.26
3989,Science,88,2.26
3989,History,99,2.26
3990,Math,75,2.09
3990,English,86,2.09
3990,Science,99,2.09
3990,History,64,2.09
3991,Math,97,3.96
3991,English,72,3.96
3991,Science,64,3.96
3991,History,77,3.96
3992,Math,87,3.03
3992,English,100,3.03
3992,Science,60,3.03
3992,History,88,3.03
3993,Math,77,3.92
3993,English,62,3.92
3993,Science,90,3.92
3993,History,52,3.92
3994,Math,59,3.45
3994,English,79,3.45
3994,Science,83,3.45
3994,History,72,3.45
3995,Math,70,3.4
3995,English,97,3.4
3995,Science,61,3.4
3995,History,80,3.4
3996,Math,55,3.44
3996,English,88,3.44
3996,Science,52,3.44
3996,History,55,3.44
3997,Math,56,3.24
3997,English,95,3.24
3997,Science,98,3.24
3997,History,81,3.24
3998,Math,92,2.19
3998,English,59,2.19
3998,Science,67,2.19
3998,History,78,2.19
3999,Math,81,3.38
3999,English,68,3.38
3999,Science,99,3.38
3999,History,62,3.38
4000,Math,90,2.19
4000,English,97,2.19
4000,Science,75,2.19
4000,History,91,2.19
4001,Math,62,2.27
4001,English,62,2.27
4001,Science,79,2.27
4001,History,51,2.27
4002,Math,86,3.23
4002,English,96,3.23
4002,Science,87,3.23
4002,History,67,3.23
4003,Math,82,2.18
4003,English,98,2.18
4003,Science,90,2.18
4003,History,96,2.18
4004,Math,57,3.91
4004,English,75,3.91
4004,Science,77,3.91
4004,History,81,3.91
4005,Math,64,3.54
4005,English,89,3.54
4005,Science,50,3.54
4005,History,60,3.54
4006,Math,70,3.98
4006,English,58,3.98
4006,Science,85,3.98
4006,History,95,3.98
4007,Math,59,3.2
4007,English,75,3.2
4007,Science,54,3.2
4007,History,93,3.2
4008,Math,61,3.94
4008,English,74,3.94
4008,Science,76,3.94
4008,History,78,3.94
4009,Math,71,3.64
4009,English,66,3.64
4009,Science,92,3.64
4009,History,99,3.64
4010,Math,61,2.65
4010,English,60,2.65
4010,Science,64,2.65
4010,History,56,2.65
4011,Math,81,3.12
4011,English,71,3.12
4011,Science,93,3.12
4011,History,88,3.12
4012,Math,62,3.41
4012,English,62,3.41
4012,Science,78,3.41
4012,History,50,3.41
4013,Math,62,3.08
4013,English,94,3.08
4013,Science,76,3.08
4013,History,54,3.08
4014,Math,74,3.11
4014,English,51,3.11
4014,Science,52,3.11
4014,History,52,3.11
4015,Math,88,3.31
4015,English,96,3.31
4015,Science,69,3.31
4015,History,72,3.31
4016,Math,98,2.51
4016,English,89,2.51
4016,Science,57,2.51
4016,History,64,2.51
4017,Math,93,3.71
4017,English,60,3.71
4017,Science,92,3.71
4017,History,78,3.71
4018,Math,85,3.73
4018,English,78,3.73
4018,Science,51,3.73
4018,History,66,3.73
4019,Math,96,2.45
4019,English,65,2.45
4019,Science,75,2.45
4019,History,54,2.45
4020,Math,100,3.78
4020,English,72,3.78
4020,Science,52,3.78
4020,History,59,3.78
4021,Math,98,3.37
4021,English,68,3.37
4021,Science,84,3.37
4021,History,92,3.37
4022,Math,81,2.55
4022,English,86,2.55
4022,Science,65,2.55
4022,History,61,2.55
4023,Math,89,2.42
4023,English,97,2.42
4023,Science,87,2.42
4023,History,96,2.42
4024,Math,92,3.3
4024,English,62,3.3
4024,Science,66,3.3
4024,History,75,3.3
4025,Math,62,3.96
4025,English,53,3.96
4025,Science,79,3.96
4025,History,78,3.96
4026,Math,81,2.85
4026,English,58,2.85
4026,Science,66,2.85
4026,History,67,2.85
4027,Math,69,2.85
4027,English,75,2.85
4027,Science,53,2.85
4027,History,70,2.85
4028,Math,89,3.89
4028,English,55,3.89
4028,Science,89,3.89
4028,History,93,3.89
4029,Math,74,3.55
4029,English,56,3.55
4029,Science,56,3.55
4029,History,60,3.55
4030,Math,95,2.43
4030,English,96,2.43
4030,Science,67,2.43
4030,History,71,2.43
4031,Math,80,2.1
4031,English,96,2.1
4031,Science,81,2.1
4031,History,56,2.1
4032,Math,63,3.34
4032,English,69,3.34
4032,Science,73,3.34
4032,History,68,3.34
4033,Math,72,3.1
4033,English,91,3.1
4033,Science,68,3.1
4033,History,89,3.1
4034,Math,84,3.15
4034,English,64,3.15
4034,Science,64,3.15
4034,History,98,3.15
4035,Math,65,3.62
4035,English,64,3.62
4035,Science,69,3.62
4035,History,51,3.62
4036,Math,56,3.77
4036,English,69,3.77
4036,Science,53,3.77
4036,History,83,3.77
4037,Math,90,3.76
4037,English,98,3.76
4037,Science,52,3.76
4037,History,84,3.76
4038,Math,89,3.65
4038,English,84,3.65
4038,Science,65,3.65
4038,History,79,3.65
4039,Math,71,3.43
4039,English,58,3.43
4039,Science,63,3.43
4039,History,71,3.43
4040,Math,74,2.39
4040,English,90,2.39
4040,Science,56,2.39
4040,History,85,2.39
4041,Math,60,3.6
4041,English,92,3.6
4041,Science,75,3.6
4041,History,79,3.6
4042,Math,96,2.79
4042,English,97,2.79
4042,Science,69,2.79
4042,History,83,2.79
4043,Math,64,2.21
4043,English,83,2.21
4043,Science,62,2.21
4043,History,53,2.21
4044,Math,84,2.35
4044,English,84,2.35
4044,Science,53,2.35
4044,History,61,2.35
4045,Math,70,3.87
4045,English,71,3.87
4045,Science,63,3.87
4045,History,83,3.87
4046,Math,51,3.42
4046,English,60,3.42
4046,Science,61,3.42
4046,History,62,3.42
4047,Math,66,2.23
4047,English,61,2.23
4047,Science,75,2.23
4047,History,50,2.23
4048,Math,82,3.47
4048,English,86,3.47
4048,Science,52,3.47
4048,History,88,3.47
4049,Math,95,2.46
4049,English,89,2.46
4049,Science,60,2.46
4049,History,91,2.46
4050,Math,63,2.65
4050,English,94,2.65
4050,Science,64,2.65
4050,History,84,2.65
4051,Math,82,2.62
4051,English,52,2.62
4051,Science,77,2.62
4051,History,86,2.62
4052,Math,94,3.37
4052,English,53,3.37
4052,Science,78,3.37
4052,History,92,3.37
4053,Math,89,2.66
4053,English,94,2.66
4053,Science,92,2.66
4053,History,70,2.66
4054,Math,59,2.41
4054,English,86,2.41
4054,Science,84,2.41
4054,History,86,2.41
4055,Math,76,3.11
4055,English,95,3.11
4055,Science,57,3.11
4055,History,96,3.11
4056,Math,83,3.56
4056,English,54,3.56
4056,Science,66,3.56
4056,History,89,3.56
4057,Math,95,3.15
4057,English,77,3.15
4057,Science,73,3.15
4057,History,57,3.15
4058,Math,84,3.86
4058,English,89,3.86
4058,Science,59,3.86
4058,History,93,3.86
4059,Math,82,3.99
4059,English,78,3.99
4059,Science,99,3.99
4059,History,70,3.99
4060,Math,70,2.97
4060,English,100,2.97
4060,Science,82,2.97
4060,History,52,2.97
4061,Math,77,3.21
4061,English,82,3.21
4061,Science,94,3.21
4061,History,77,3.21
4062,Math,68,3.11
4062,English,75,3.11
4062,Science,65,3.11
4062,History,99,3.11
4063,Math,65,3.41
4063,English,62,3.41
4063,Science,98,3.41
4063,History,74,3.41
4064,Math,70,3.98
4064,English,83,3.98
4064,Science,71,3.98
4064,History,96,3.98
4065,Math,97,3.33
4065,English,97,3.33
4065,Science,77,3.33
4065,History,53,3.33
4066,Math,100,2.56
4066,English,62,2.56
4066,Science,80,2.56
4066,History,100,2.56
4067,Math,86,2.19
4067,English,92,2.19
4067,Science,80,2.19
4067,History,67,2.19
4068,Math,55,2.43
4068,English,50,2.43
4068,Science,73,2.43
4068,History,83,2.43
4069,Math,51,3.31
4069,English,94,3.31
4069,Science,82,3.31
4069,History,76,3.31
4070,Math,92,2.1
4070,English,81,2.1
4070,Science,63,2.1
4070,History,63,2.1
4071,Math,92,3.75
4071,English,70,3.75
4071,Science,92,3.75
4071,History,64,3.75
4072,Math,69,2.21
4072,English,75,2.21
4072,Science,100,2.21
4072,History,63,2.21
4073,Math,81,2.36
4073,English,54,2.36
4073,Science,58,2.36
4073,History,100,2.36
4074,Math,92,2.7
4074,English,57,2.7
4074,Science,96,2.7
4074,History,95,2.7
4075,Math,70,2.75
4075,English,54,2.75
4075,Science,84,2.75
4075,History,99,2.75
4076,Math,89,3.84
4076,English,76,3.84
4076,Science,65,3.84
4076,History,100,3.84
4077,Math,92,2.18
4077,English,54,2.18
4077,Science,50,2.18
4077,History,72,2.18
4078,Math,71,3.8
4078,English,55,3.8
4078,Science,99,3.8
4078,History,81,3.8
4079,Math,87,2.35
4079,English,70,2.35
4079,Science,67,2.35
4079,History,77,2.35
4080,Math,71,3.92
4080,English,59,3.92
4080,Science,94,3.92
4080,History,60,3.92
4081,Math,65,3.63
4081,English,90,3.63
4081,Science,94,3.63
4081,History,61,3.63
4082,Math,100,2.75
4082,English,89,2.75
4082,Science,100,2.75
4082,History,59,2.75
4083,Math,76,3.76
4083,English,62,3.76
4083,Science,90,3.76
4083,History,87,3.76
4084,Math,87,2.9
4084,English,77,2.9
4084,Science,67,2.9
4084,History,62,2.9
4085,Math,83,3.26
4085,English,55,3.26
4085,Science,63,3.26
4085,History,65,3.26
4086,Math,83,3.5
4086,English,53,3.5
4086,Science,74,3.5
4086,History,72,3.5
4087,Math,91,2.48
4087,English,99,2.48
4087,Science,62,2.48
4087,History,60,2.48
4088,Math,84,2.48
4088,English,94,2.48
4088,Science,93,2.48
4088,History,57,2.48
4089,Math,83,3.03
4089,English,73,3.03
4089,Science,87,3.03
4089,History,96,3.03
4090,Math,98,3.99
4090,English,95,3.99
4090,Science,90,3.99
4090,History,79,3.99
4091,Math,85,2.39
4091,English,86,2.39
4091,Science,64,2.39
4091,History,100,2.39
4092,Math,71,2.43
4092,English,76,2.43
4092,Science,87,2.43
4092,History,69,2.43
4093,Math,100,2.33
4093,English,84,2.33
4093,Science,98,2.33
4093,History,83,2.33
4094,Math,83,3.01
4094,English,64,3.01
4094,Science,100,3.01
4094,History,72,3.01
4095,Math,76,3.1
4095,English,71,3.1
4095,Science,53,3.1
4095,History,89,3.1
4096,Math,100,3.07
4096,English,59,3.07
4096,Science,62,3.07
4096,History,55,3.07
4097,Math,70,3.65
4097,English,78,3.65
4097,Science,97,3.65
4097,History,93,3.65
4098,Math,60,2.32
4098,English,74,2.32
4098,Science,91,2.32
4098,History,58,2.32
4099,Math,70,2.31
4099,English,89,2.31
4099,Science,83,2.31
4099,History,94,2.31
4100,Math,50,2.03
4100,English,58,2.03
4100,Science,98,2.03
4100,History,98,2.03
4101,Math,61,3.3
4101,English,96,3.3
4101,Science,51,3.3
4101,History,62,3.3
4102,Math,78,2.49
4102,English,73,2.49
4102,Science,67,2.49
4102,History,97,2.49
4103,Math,57,3.19
4103,English,59,3.19
4103,Science,52,3.19
4103,History,89,3.19
4104,Math,93,3.77
4104,English,58,3.77
4104,Science,51,3.77
4104,History,67,3.77
4105,Math,76,2.97
4105,English,96,2.97
4105,Science,98,2.97
4105,History,59,2.97
4106,Math,97,2.21
4106,English,82,2.21
4106,Science,93,2.21
4106,History,93,2.21
4107,Math,96,2.71
4107,English,57,2.71
4107,Science,80,2.71
4107,History,76,2.71
4108,Math,99,3.03
4108,English,52,3.03
4108,Science,56,3.03
4108,History,67,3.03
4109,Math,52,2.71
4109,English,67,2.71
4109,Science,94,2.71
4109,History,96,2.71
4110,Math,89,2.75
4110,English,88,2.75
4110,Science,56,2.75
4110,History,64,2.75
4111,Math,73,3.01
4111,English,65,3.01
4111,Science,97,3.01
4111,History,81,3.01
4112,Math,90,2.64
4112,English,91,2.64
4112,Science,92,2.64
4112,History,74,2.64
4113,Math,53,2.72
4113,English,56,2.72
4113,Science,85,2.72
4113,History,97,2.72
4114,Math,52,2.5
4114,English,92,2.5
4114,Science,63,2.5
4114,History,52,2.5
4115,Math,77,2.95
4115,English,90,2.95
4115,Science,51,2.95
4115,History,53,2.95
4116,Math,52,3.5
4116,English,67,3.5
4116,Science,73,3.5
4116,History,60,3.5
4117,Math,64,2.38
4117,English,87,2.38
4117,Science,55,2.38
4117,History,55,2.38
4118,Math,90,2.12
4118,English,76,2.12
4118,Science,70,2.12
4118,History,62,2.12
4119,Math,65,2.13
4119,English,76,2.13
4119,Science,53,2.13
4119,History,59,2.13
4120,Math,53,2.81
4120,English,95,2.81
4120,Science,85,2.81
4120,History,88,2.81
4121,Math,66,2.58
4121,English,87,2.58
4121,Science,58,2.58
4121,History,77,2.58
4122,Math,57,3.66
4122,English,100,3.66
4122,Science,65,3.66
4122,History,58,3.66
4123,Math,97,2.11
4123,English,93,2.11
4123,Science,97,2.11
4123,History,84,2.11
4124,Math,73,2.48
4124,English,88,2.48
4124,Science,79,2.48
4124,History,94,2.48
4125,Math,76,3.11
4125,English,99,3.11
4125,Science,75,3.11
4125,History,62,3.11
4126,Math,94,2.12
4126,English,98,2.12
4126,Science,81,2.12
4126,History,81,2.12
4127,Math,86,2.28
4127,English,63,2.28
4127,Science,68,2.28
4127,History,67,2.28
4128,Math,51,3.56
4128,English,83,3.56
4128,Science,92,3.56
4128,History,71,3.56
4129,Math,72,3.88
4129,English,55,3.88
4129,Science,62,3.88
4129,History,88,3.88
4130,Math,67,2.56
4130,English,80,2.56
4130,Science,51,2.56
4130,History,77,2.56
4131,Math,50,3.9
4131,English,60,3.9
4131,Science,60,3.9
4131,History,90,3.9
4132,Math,98,3.86
4132,English,84,3.86
4132,Science,65,3.86
4132,History,99,3.86
4133,Math,92,3.25
4133,English,95,3.25
4133,Science,86,3.25
4133,History,66,3.25
4134,Math,94,2.03
4134,English,100,2.03
4134,Science,91,2.03
4134,History,95,2.03
4135,Math,85,3.57
4135,English,56,3.57
4135,Science,96,3.57
4135,History,81,3.57
4136,Math,94,2.61
4136,English,61,2.61
4136,Science,74,2.61
4136,History,53,2.61
4137,Math,66,2.81
4137,English,91,2.81
4137,Science,80,2.81
4137,History,81,2.81
4138,Math,93,2.73
4138,English,54,2.73
4138,Science,56,2.73
4138,History,81,2.73
4139,Math,97,2.13
4139,English,54,2.13
4139,Science,100,2.13
4139,History,95,2.13
4140,Math,100,2.77
4140,English,75,2.77
4140,Science,58,2.77
4140,History,61,2.77
4141,Math,98,3.67
4141,English,71,3.67
4141,Science,92,3.67
4141,History,84,3.67
4142,Math,75,2.72
4142,English,74,2.72
4142,Science,95,2.72
4142,History,98,2.72
4143,Math,68,3.5
4143,English,65,3.5
4143,Science,66,3.5
4143,History,74,3.5
4144,Math,62,2.98
4144,English,68,2.98
4144,Science,51,2.98
4144,History,93,2.98
4145,Math,81,3.14
4145,English,52,3.14
4145,Science,88,3.14
4145,History,50,3.14
4146,Math,65,2.79
4146,English,97,2.79
4146,Science,86,2.79
4146,History,69,2.79
4147,Math,97,3.82
4147,English,62,3.82
4147,Science,57,3.82
4147,History,86,3.82
4148,Math,85,2.95
4148,English,73,2.95
4148,Science,81,2.95
4148,History,74,2.95
4149,Math,59,2.58
4149,English,67,2.58
4149,Science,80,2.58
4149,History,87,2.58
4150,Math,89,3.75
4150,English,75,3.75
4150,Science,57,3.75
4150,History,59,3.75
4151,Math,52,3.98
4151,English,86,3.98
4151,Science,88,3.98
4151,History,73,3.98
4152,Math,90,3.96
4152,English,50,3.96
4152,Science,97,3.96
4152,History,68,3.96
4153,Math,100,2.5
4153,English,85,2.5
4153,Science,89,2.5
4153,History,85,2.5
4154,Math,76,2.11
4154,English,59,2.11
4154,Science,55,2.11
4154,History,70,2.11
4155,Math,56,3.17
4155,English,58,3.17
4155,Science,74,3.17
4155,History,97,3.17
4156,Math,77,2.0
4156,English,66,2.0
4156,Science,99,2.0
4156,History,89,2.0
4157,Math,92,2.49
4157,English,50,2.49
4157,Science,83,2.49
4157,History,80,2.49
4158,Math,87,3.65
4158,English,97,3.65
4158,Science,87,3.65
4158,History,59,3.65
4159,Math,89,2.45
4159,English,78,2.45
4159,Science,91,2.45
4159,History,97,2.45
4160,Math,69,2.82
4160,English,52,2.82
4160,Science,74,2.82
4160,History,76,2.82
4161,Math,74,2.86
4161,English,56,2.86
4161,Science,51,2.86
4161,History,76,2.86
4162,Math,70,2.0
4162,English,60,2.0
4162,Science,73,2.0
4162,History,58,2.0
4163,Math,67,2.45
4163,English,92,2.45
4163,Science,73,2.45
4163,History,70,2.45
4164,Math,81,2.7
4164,English,54,2.7
4164,Science,90,2.7
4164,History,71,2.7
4165,Math,80,2.68
4165,English,78,2.68
4165,Science,74,2.68
4165,History,86,2.68
4166,Math,59,2.43
4166,English,74,2.43
4166,Science,95,2.43
4166,History,72,2.43
4167,Math,50,2.34
4167,English,74,2.34
4167,Science,66,2.34
4167,History,100,2.34
4168,Math,78,3.63
4168,English,95,3.63
4168,Science,87,3.63
4168,History,63,3.63
4169,Math,72,3.41
4169,English,74,3.41
4169,Science,79,3.41
4169,History,75,3.41
4170,Math,67,2.67
4170,English,78,2.67
4170,Science,60,2.67
4170,History,76,2.67
4171,Math,81,3.82
4171,English,96,3.82
4171,Science,52,3.82
4171,History,55,3.82
4172,Math,95,2.72
4172,English,69,2.72
4172,Science,64,2.72
4172,History,99,2.72
4173,Math,68,3.51
4173,English,72,3.51
4173,Science,71,3.51
4173,History,89,3.51
4174,Math,54,2.23
4174,English,97,2.23
4174,Science,74,2.23
4174,History,100,2.23
4175,Math,90,3.53
4175,English,50,3.53
4175,Science,76,3.53
4175,History,66,3.53
4176,Math,85,3.31
4176,English,69,3.31
4176,Science,68,3.31
4176,History,100,3.31
4177,Math,75,2.83
4177,English,65,2.83
4177,Science,83,2.83
4177,History,90,2.83
4178,Math,81,3.57
4178,English,55,3.57
4178,Science,51,3.57
4178,History,82,3.57
4179,Math,70,3.43
4179,English,77,3.43
4179,Science,75,3.43
4179,History,55,3.43
4180,Math,98,2.38
4180,English,77,2.38
4180,Science,50,2.38
4180,History,97,2.38
4181,Math,99,3.56
4181,English,95,3.56
4181,Science,53,3.56
4181,History,71,3.56
4182,Math,86,2.5
4182,English,54,2.5
4182,Science,91,2.5
4182,History,90,2.5
4183,Math,87,3.28
4183,English,67,3.28
4183,Science,56,3.28
4183,History,85,3.28
4184,Math,69,2.03
4184,English,86,2.03
4184,Science,56,2.03
4184,History,93,2.03
4185,Math,79,3.87
4185,English,90,3.87
4185,Science,61,3.87
4185,History,56,3.87
4186,Math,97,2.69
4186,English,51,2.69
4186,Science,90,2.69
4186,History,50,2.69
4187,Math,98,3.06
4187,English,78,3.06
4187,Science,58,3.06
4187,History,75,3.06
4188,Math,51,2.48
4188,English,99,2.48
4188,Science,53,2.48
4188,History,71,2.48
4189,Math,77,2.7
4189,English,50,2.7
4189,Science,83,2.7
4189,History,61,2.7
4190,Math,67,2.83
4190,English,58,2.83
4190,Science,90,2.83
4190,History,84,2.83
4191,Math,95,3.27
4191,English,81,3.27
4191,Science,62,3.27
4191,History,84,3.27
4192,Math,58,2.91
4192,English,81,2.91
4192,Science,89,2.91
4192,History,52,2.91
4193,Math,95,3.67
4193,English,95,3.67
4193,Science,64,3.67
4193,History,67,3.67
4194,Math,70,3.13
4194,English,70,3.13
4194,Science,65,3.13
4194,History,95,3.13
4195,Math,94,2.13
4195,English,61,2.13
4195,Science,54,2.13
4195,History,59,2.13
4196,Math,94,3.41
4196,English,80,3.41
4196,Science,62,3.41
4196,History,54,3.41
4197,Math,94,2.55
4197,English,84,2.55
4197,Science,100,2.55
4197,History,56,2.55
4198,Math,68,2.62
4198,English,54,2.62
4198,Science,78,2.62
4198,History,100,2.62
4199,Math,87,2.27
4199,English,63,2.27
4199,Science,73,2.27
4199,History,64,2.27
4200,Math,54,3.26
4200,English,86,3.26
4200,Science,77,3.26
4200,History,60,3.26
4201,Math,62,3.27
4201,English,97,3.27
4201,Science,52,3.27
4201,History,73,3.27
4202,Math,52,2.88
4202,English,97,2.88
4202,Science,55,2.88
4202,History,56,2.88
4203,Math,64,3.92
4203,English,93,3.92
4203,Science,50,3.92
4203,History,100,3.92
4204,Math,51,3.38
4204,English,64,3.38
4204,Science,69,3.38
4204,History,77,3.38
4205,Math,76,2.05
4205,English,90,2.05
4205,Science,79,2.05
4205,History,94,2.05
4206,Math,95,2.26
4206,English,55,2.26
4206,Science,100,2.26
4206,History,71,2.26
4207,Math,56,2.48
4207,English,98,2.48
4207,Science,69,2.48
4207,History,77,2.48
4208,Math,55,2.78
4208,English,67,2.78
4208,Science,63,2.78
4208,History,74,2.78
4209,Math,95,2.82
4209,English,50,2.82
4209,Science,61,2.82
4209,History,97,2.82
4210,Math,83,3.43
4210,English,58,3.43
4210,Science,81,3.43
4210,History,94,3.43
4211,Math,53,2.8
4211,English,58,2.8
4211,Science,57,2.8
4211,History,76,2.8
4212,Math,69,3.43
4212,English,60,3.43
4212,Science,76,3.43
4212,History,76,3.43
4213,Math,93,3.55
4213,English,81,3.55
4213,Science,94,3.55
4213,History,58,3.55
4214,Math,53,3.45
4214,English,81,3.45
4214,Science,98,3.45
4214,History,80,3.45
4215,Math,67,2.61
4215,English,76,2.61
4215,Science,58,2.61
4215,History,80,2.61
4216,Math,52,2.35
4216,English,87,2.35
4216,Science,94,2.35
4216,History,85,2.35
4217,Math,76,3.45
4217,English,69,3.45
4217,Science,78,3.45
4217,History,53,3.45
4218,Math,80,2.08
4218,English,99,2.08
4218,Science,79,2.08
4218,History,66,2.08
4219,Math,64,2.97
4219,English,50,2.97
4219,Science,78,2.97
4219,History,72,2.97
4220,Math,74,2.36
4220,English,66,2.36
4220,Science,60,2.36
4220,History,87,2.36
4221,Math,61,2.9
4221,English,72,2.9
4221,Science,73,2.9
4221,History,69,2.9
4222,Math,61,3.16
4222,English,85,3.16
4222,Science,68,3.16
4222,History,50,3.16
4223,Math,68,3.01
4223,English,89,3.01
4223,Science,69,3.01
4223,History,66,3.01
4224,Math,96,3.11
4224,English,74,3.11
4224,Science,96,3.11
4224,History,89,3.11
4225,Math,94,2.53
4225,English,62,2.53
4225,Science,79,2.53
4225,History,77,2.53
4226,Math,82,3.1
4226,English,55,3.1
4226,Science,76,3.1
4226,History,94,3.1
4227,Math,69,2.04
4227,English,86,2.04
4227,Science,54,2.04
4227,History,87,2.04
4228,Math,50,3.85
4228,English,96,3.85
4228,Science,74,3.85
4228,History,66,3.85
4229,Math,99,3.78
4229,English,74,3.78
4229,Science,100,3.78
4229,History,80,3.78
4230,Math,50,3.96
4230,English,88,3.96
4230,Science,73,3.96
4230,History,78,3.96
4231,Math,96,2.85
4231,English,69,2.85
4231,Science,61,2.85
4231,History,91,2.85
4232,Math,61,2.98
4232,English,91,2.98
4232,Science,61,2.98
4232,History,98,2.98
4233,Math,90,2.33
4233,English,92,2.33
4233,Science,88,2.33
4233,History,76,2.33
4234,Math,84,3.54
4234,English,100,3.54
4234,Science,75,3.54
4234,History,50,3.54
4235,Math,64,2.43
4235,English,95,2.43
4235,Science,78,2.43
4235,History,97,2.43
4236,Math,76,2.16
4236,English,82,2.16
4236,Science,86,2.16
4236,History,56,2.16
4237,Math,94,3.6
4237,English,74,3.6
4237,Science,86,3.6
4237,History,97,3.6
4238,Math,58,2.07
4238,English,66,2.07
4238,Science,50,2.07
4238,History,82,2.07
4239,Math,60,3.36
4239,English,85,3.36
4239,Science,77,3.36
4239,History,81,3.36
4240,Math,75,3.93
4240,English,96,3.93
4240,Science,69,3.93
4240,History,85,3.93
4241,Math,89,4.0
4241,English,76,4.0
4241,Science,93,4.0
4241,History,53,4.0
4242,Math,90,3.09
4242,English,54,3.09
4242,Science,72,3.09
4242,History,54,3.09
4243,Math,77,3.12
4243,English,72,3.12
4243,Science,80,3.12
4243,History,67,3.12
4244,Math,81,3.56
4244,English,66,3.56
4244,Science,98,3.56
4244,History,62,3.56
4245,Math,89,2.39
4245,English,58,2.39
4245,Science,75,2.39
4245,History,69,2.39
4246,Math,95,2.46
4246,English,51,2.46
4246,Science,61,2.46
4246,History,63,2.46
4247,Math,57,3.73
4247,English,90,3.73
4247,Science,100,3.73
4247,History,75,3.73
4248,Math,81,3.0
4248,English,85,3.0
4248,Science,76,3.0
4248,History,71,3.0
4249,Math,85,2.66
4249,English,62,2.66
4249,Science,87,2.66
4249,History,96,2.66
4250,Math,80,2.13
4250,English,69,2.13
4250,Science,99,2.13
4250,History,59,2.13
4251,Math,98,2.89
4251,English,73,2.89
4251,Science,91,2.89
4251,History,61,2.89
4252,Math,55,2.9
4252,English,84,2.9
4252,Science,59,2.9
4252,History,69,2.9
4253,Math,59,2.77
4253,English,71,2.77
4253,Science,80,2.77
4253,History,91,2.77
4254,Math,79,3.99
4254,English,79,3.99
4254,Science,88,3.99
4254,History,83,3.99
4255,Math,97,2.9
4255,English,60,2.9
4255,Science,91,2.9
4255,History,100,2.9
4256,Math,98,2.11
4256,English,56,2.11
4256,Science,87,2.11
4256,History,85,2.11
4257,Math,71,3.36
4257,English,60,3.36
4257,Science,54,3.36
4257,History,67,3.36
4258,Math,74,2.95
4258,English,98,2.95
4258,Science,82,2.95
4258,History,95,2.95
4259,Math,52,2.76
4259,English,78,2.76
4259,Science,92,2.76
4259,History,78,2.76
4260,Math,87,3.15
4260,English,72,3.15
4260,Science,97,3.15
4260,History,54,3.15
4261,Math,55,2.83
4261,English,85,2.83
4261,Science,78,2.83
4261,History,73,2.83
4262,Math,78,3.88
4262,English,87,3.88
4262,Science,72,3.88
4262,History,79,3.88
4263,Math,69,3.14
4263,English,87,3.14
4263,Science,65,3.14
4263,History,91,3.14
4264,Math,97,2.64
4264,English,71,2.64
4264,Science,90,2.64
4264,History,65,2.64
4265,Math,72,3.98
4265,English,94,3.98
4265,Science,93,3.98
4265,History,68,3.98
4266,Math,80,3.6
4266,English,88,3.6
4266,Science,79,3.6
4266,History,91,3.6
4267,Math,57,3.08
4267,English,75,3.08
4267,Science,94,3.08
4267,History,83,3.08
4268,Math,82,3.77
4268,English,99,3.77
4268,Science,56,3.77
4268,History,81,3.77
4269,Math,55,2.13
4269,English,59,2.13
4269,Science,65,2.13
4269,History,68,2.13
4270,Math,62,3.51
4270,English,82,3.51
4270,Science,77,3.51
4270,History,98,3.51
4271,Math,59,3.36
4271,English,69,3.36
4271,Science,78,3.36
4271,History,85,3.36
4272,Math,53,3.33
4272,English,85,3.33
